Player Name,Team,Total Points,Position,Goals Scored,Assists,Clean Sheets,Yellow Cards,Red Cards,Goals Conceded,Own Goals,Penalties Missed,Penalties Saved,Saves,Bonus Points
Juninho Bacuna 208,Huddersfield,39,MID,1,0,0,4,0,37,0,0,0,0,1
Jonjo Shelvey 318,Newcastle,39,MID,1,1,5,1,0,13,0,0,0,0,2
Isaac Mbenza 514,Huddersfield,38,MID,1,1,0,1,0,25,0,0,0,0,0
Sung-yueng Ki 324,Newcastle,38,MID,0,1,4,2,0,20,0,0,0,0,1
Maxime Le Marchand 455,Fulham,38,DEF,0,1,3,5,0,53,0,0,0,0,1
Scott McTominay 303,Man Utd,38,MID,2,0,1,1,0,18,0,0,0,0,4
Ryan Fredericks 408,West Ham,38,DEF,1,0,3,5,0,16,0,0,0,0,4
Florin Andone 66,Brighton,38,FWD,3,0,2,5,0,14,0,0,0,0,2
André-Frank Zambo Anguissa 512,Fulham,37,MID,0,0,3,1,1,33,0,0,0,0,0
Morgan Gibbs-White 448,Wolves,37,MID,0,1,4,1,0,12,0,0,0,0,0
Ken Sema 446,Watford,37,MID,1,2,3,1,0,9,0,0,0,0,1
Yerry Mina 506,Everton,36,DEF,1,0,3,3,0,13,0,0,0,0,2
Andrew Surman 35,Bournemouth,36,MID,0,0,4,2,0,37,0,0,0,0,0
Matt Targett 479,Southampton,36,DEF,1,3,0,2,0,25,0,0,0,0,3
Beram Kayal 57,Brighton,36,MID,1,1,4,4,0,17,0,0,0,0,0
Christian Kabasele 380,Watford,36,DEF,0,0,3,2,1,29,0,0,0,0,1
Juan Foyth 549,Spurs,35,DEF,1,0,3,3,1,12,0,0,0,0,4
Florian Lejeune 314,Newcastle,35,DEF,0,0,4,0,0,13,0,0,0,0,0
Laurent Depoitre 210,Huddersfield,34,FWD,0,1,0,1,0,23,0,0,0,0,0
Ainsley Maitland-Niles 20,Arsenal,34,MID,1,1,2,1,1,20,0,0,0,0,3
Ademola Lookman 170,Everton,34,MID,0,3,1,0,0,8,0,0,0,0,0
Daniel Sturridge 472,Liverpool,34,FWD,2,1,2,1,0,5,0,0,0,0,2
Nathaniel Clyne 241,Bournemouth,34,DEF,0,1,3,2,0,26,0,0,0,0,0
Matthew Lowton 69,Burnley,34,DEF,0,0,4,7,0,41,0,0,0,0,1
Aaron Cresswell 402,West Ham,34,DEF,0,1,1,1,0,26,0,0,0,0,0
Kenneth Zohore 107,Cardiff,33,FWD,1,1,2,1,0,19,0,0,0,0,2
Lucas Pérez 502,West Ham,33,FWD,3,0,0,0,0,13,0,0,0,0,5
Phil Bardsley 75,Burnley,33,DEF,0,0,4,9,0,27,1,0,0,0,0
Jordon Ibe 38,Bournemouth,33,MID,1,1,1,1,0,23,0,0,0,0,0
Alireza Jahanbakhsh 476,Brighton,33,MID,0,0,5,2,0,16,0,0,0,0,0
Christian Benteke 152,Crystal Palace,33,FWD,1,1,3,1,0,13,0,0,0,0,3
Divock Origi 543,Liverpool,32,FWD,3,1,3,0,0,2,0,0,0,0,1
Manuel Lanzini 414,West Ham,31,MID,1,2,2,2,0,12,0,0,0,0,3
José Heriberto Izquierdo Mena 61,Brighton,31,MID,0,2,3,1,0,10,0,0,0,0,0
Jose Luis Mato Sanmartín 327,Newcastle,30,FWD,2,0,1,1,0,15,0,0,0,0,3
Oumar Niasse 176,Cardiff,30,FWD,0,0,5,0,0,13,0,0,0,0,0
Elias Kachunga 212,Huddersfield,29,FWD,0,0,1,2,0,30,0,0,0,0,0
Fabian Delph 269,Man City,29,DEF,0,1,3,1,1,9,0,0,0,0,2
Wesley Hoedt 336,Southampton,29,DEF,0,0,4,2,0,24,2,0,0,0,3
Miguel Almirón 587,Newcastle,28,MID,0,2,3,0,0,11,0,0,0,0,0
Mohamed Elyounoussi 346,Southampton,28,MID,0,0,4,0,0,10,0,0,0,0,0
Lys Mousset 44,Bournemouth,28,FWD,1,0,0,1,0,15,0,0,0,0,0
Kyle Walker-Peters 358,Spurs,28,DEF,0,3,2,1,0,4,0,0,0,0,4
Morgan Schneiderlin 167,Everton,28,MID,0,1,5,2,0,9,0,0,0,0,0
Rachid Ghezzal 492,Leicester,28,MID,1,0,1,3,0,13,0,0,0,0,2
Aboubakar Kamara 189,Fulham,28,FWD,3,0,1,2,0,17,0,1,0,0,2
Chris Mepham 580,Bournemouth,27,DEF,0,1,2,1,0,17,0,0,0,0,0
Andriy Yarmolenko 453,West Ham,27,MID,2,1,1,2,0,6,0,0,0,0,2
José Diogo Dalot Teixeira 294,Man Utd,27,DEF,0,2,1,3,0,18,0,0,0,0,0
Andreas Pereira 481,Man Utd,27,MID,1,1,1,5,0,13,0,0,0,0,2
Marouane Fellaini 298,Man Utd,26,MID,0,2,1,1,0,14,0,0,0,0,0
Sean Longstaff 531,Newcastle,26,MID,1,1,3,2,0,9,0,0,0,0,1
Martin Kelly 140,Crystal Palace,26,DEF,0,0,3,2,0,21,1,0,0,0,1
Tom Davies 169,Everton,26,MID,0,0,2,3,0,19,0,0,0,0,0
Adam Masina 386,Watford,26,DEF,0,1,2,5,0,20,0,0,0,0,1
Tom Cleverley 388,Watford,25,MID,1,0,3,2,0,7,0,0,0,0,2
Phil Foden 277,Man City,25,MID,1,0,2,0,0,0,0,0,0,0,3
Grady Diangana 539,West Ham,25,MID,0,1,2,0,0,13,0,0,0,0,0
Shinji Okazaki 235,Leicester,25,FWD,0,1,0,0,0,4,0,0,0,0,0
Victor Wanyama 366,Spurs,24,MID,1,0,3,2,0,4,0,0,0,0,2
Serge Aurier 360,Spurs,24,DEF,0,2,2,1,0,9,0,0,0,0,0
Kadeem Harris 535,Cardiff,24,MID,1,1,1,1,0,6,0,0,0,0,0
Rob Holding 6,Arsenal,24,DEF,0,0,1,1,0,10,0,0,0,0,5
Rúben Gonçalo Silva Nascimento Vinagre 431,Wolves,24,DEF,0,0,1,1,0,9,0,0,0,0,0
Floyd Ayité 186,Fulham,24,MID,1,0,0,0,0,13,0,0,0,0,0
Petr Cech 1,Arsenal,24,GK,0,0,1,0,0,9,0,0,0,27,3
Jon Gorenc Stankovic 522,Huddersfield,24,DEF,1,0,2,2,0,20,0,0,0,0,2
Yoshinori Muto 488,Newcastle,24,FWD,1,0,1,1,0,10,0,0,0,0,0
Scott Dann 139,Crystal Palace,23,DEF,0,1,2,1,0,10,0,0,0,0,0
Adam Lallana 250,Liverpool,23,MID,0,1,3,1,0,3,0,0,0,0,0
Manolo Gabbiadini 349,Southampton,23,FWD,1,0,0,0,0,12,0,0,0,0,3
Lewis Cook 39,Bournemouth,22,MID,0,0,3,2,0,10,0,0,0,0,0
Andreas Christensen 119,Chelsea,22,DEF,0,0,3,1,0,7,0,0,0,0,0
Danny Ward 105,Cardiff,22,MID,1,0,0,0,0,14,0,0,0,0,0
Emerson Palmieri dos Santos 121,Chelsea,22,DEF,0,0,2,0,0,11,0,0,0,0,1
Phil Jagielka 158,Everton,22,DEF,1,0,2,0,1,4,0,0,0,0,3
Matej Vydra 495,Burnley,21,FWD,1,1,0,1,0,7,0,0,0,0,0
Hamza Choudhury 230,Leicester,20,MID,0,0,4,0,0,4,0,0,0,0,0
Robbie Brady 79,Burnley,20,MID,0,1,1,3,1,17,0,0,0,0,0
Danny Welbeck 21,Arsenal,19,FWD,1,1,0,0,0,3,0,0,0,0,3
Adama Diakhaby 471,Huddersfield,19,MID,0,1,1,1,0,16,0,0,0,0,0
Jonjoe Kenny 161,Everton,19,DEF,0,1,1,1,0,15,0,0,0,0,0
Alfie Mawson 487,Fulham,19,DEF,0,0,1,2,0,26,0,0,0,0,2
Callum Hudson-Odoi 131,Chelsea,18,MID,0,1,2,0,0,5,0,0,0,0,1
Leandro Bacuna 589,Cardiff,17,DEF,0,1,1,2,0,14,0,0,0,0,0
Kevin McDonald 183,Fulham,17,MID,0,0,0,4,1,27,0,0,0,0,0
Domingos Quina 517,Watford,17,MID,1,0,0,0,0,5,0,0,0,0,2
Antonio Valencia 288,Man Utd,17,DEF,0,0,2,2,0,5,0,0,0,0,1
Jack Wilshere 447,West Ham,17,MID,0,2,1,2,0,10,0,0,0,0,0
Eric Bailly 291,Man Utd,16,DEF,0,0,1,0,1,13,0,0,0,0,0
Jacob Murphy 321,Newcastle,16,MID,0,1,1,0,0,8,0,0,0,0,0
Kevin Long 73,Burnley,16,DEF,0,1,1,0,0,9,0,0,0,0,0
Marcus Bettinelli 178,Fulham,15,GK,0,0,0,1,0,20,0,0,1,20,0
Dominic Solanke 259,Bournemouth,15,FWD,0,1,0,0,0,5,0,0,0,0,0
Leon Balogun 54,Brighton,15,DEF,1,0,0,2,0,10,0,0,0,0,0
David Button 179,Brighton,15,GK,0,0,1,0,0,5,0,0,0,14,2
Daniel Amartey 226,Leicester,15,MID,0,0,1,2,0,9,0,0,0,0,0
Jason Puncheon 146,Huddersfield,15,MID,0,0,1,1,0,9,0,0,0,0,0
Matteo Darmian 289,Man Utd,14,DEF,0,0,1,0,0,8,0,0,0,0,2
Samir Nasri 569,West Ham,14,MID,0,2,1,0,0,2,0,0,0,0,0
Mousa Dembélé 362,Spurs,14,MID,0,0,1,1,0,6,0,0,0,0,0
Timothy Fosu-Mensah 511,Fulham,14,DEF,0,0,1,3,0,18,1,0,0,0,1
Stephan Lichtsteiner 11,Arsenal,14,DEF,0,0,0,3,0,18,0,0,0,0,0
Joel Ward 441,Crystal Palace,13,DEF,1,0,0,1,0,14,0,0,0,0,0
Michael Obafemi 550,Southampton,13,FWD,1,1,0,1,0,3,0,0,0,0,0
Paulo Gazzaniga 536,Spurs,13,GK,0,0,1,0,0,2,0,0,0,11,0
Willy Caballero 112,Chelsea,13,GK,0,0,2,0,0,0,0,0,0,3,0
Andy Carroll 418,West Ham,12,FWD,0,0,0,2,0,7,0,0,0,0,0
Oliver Skipp 540,Spurs,12,MID,0,0,2,0,0,1,0,0,0,0,0
Alexander Sørloth 153,Crystal Palace,12,FWD,0,0,0,0,0,3,0,0,0,0,0
Danny Simpson 217,Leicester,12,DEF,0,0,1,0,0,4,0,0,0,0,0
Joshua Sims 342,Southampton,11,MID,0,1,0,0,0,6,0,0,0,0,0
Stefan Johansen 185,Fulham,11,MID,0,0,0,4,0,12,0,0,0,0,0
Steven Defour 77,Burnley,10,MID,0,0,0,0,0,14,0,0,0,0,0
Rajiv van La Parra 200,Huddersfield,10,MID,0,0,1,0,0,6,0,0,0,0,0
Mohamed Elneny 16,Arsenal,10,MID,0,0,0,0,0,5,0,0,0,0,0
Edward Nketiah 552,Arsenal,10,FWD,1,0,0,0,0,3,0,0,0,0,1
Bonatini Lohner Maia Bonatini 438,Wolves,10,FWD,0,1,0,0,0,0,0,0,0,0,0
Nathaniel Chalobah 387,Watford,10,MID,0,0,0,2,0,7,0,0,0,0,0
Jack Simpson 32,Bournemouth,10,DEF,0,0,1,0,0,9,1,0,0,0,0
Carlos Sánchez 518,West Ham,9,MID,0,0,0,0,0,4,0,0,0,0,0
Mark Travers 616,Bournemouth,9,GK,0,0,1,0,0,5,0,0,0,9,1
Vicente Iborra 228,Leicester,9,MID,0,0,0,0,0,4,0,0,0,0,0
Greg Cunninghamm 467,Cardiff,9,DEF,0,0,1,3,0,17,0,0,0,0,0
Ben Hamer 190,Huddersfield,9,GK,0,0,0,0,0,21,0,0,0,24,0
Connor Wickham 444,Crystal Palace,9,FWD,0,1,0,0,0,1,0,0,0,0,0
Davide Zappacosta 120,Chelsea,9,DEF,0,0,1,0,0,0,0,0,0,0,0
Steven Davis 337,Southampton,9,MID,0,1,0,0,0,4,0,0,0,0,2
Tommy Smith 194,Huddersfield,9,DEF,0,0,1,2,1,37,0,0,0,0,0
Diego Rico 473,Bournemouth,8,DEF,0,0,0,1,0,19,0,0,0,0,0
Håvard Nordtveit 593,Fulham,8,DEF,0,1,0,0,0,10,0,0,0,0,0
Fabricio Agosto Ramírez 474,Fulham,8,GK,0,0,0,0,0,5,0,0,0,15,2
Peter Crouch 590,Burnley,8,FWD,0,1,0,1,0,3,0,0,0,0,0
John Ruddy 421,Wolves,7,GK,0,0,1,0,0,0,0,0,0,3,0
Stephen Ward 71,Burnley,7,DEF,0,0,1,1,0,6,0,0,0,0,0
Leighton Baines 156,Everton,7,DEF,0,0,0,0,0,6,0,0,0,0,0
Neeskens Kebano 187,Fulham,7,MID,0,0,0,0,0,3,0,0,0,0,0
Caglar Söyüncü 515,,7,,0,0,0,1,0,3,0,0,0,0,0
Cesc Fàbregas 123,Chelsea,6,MID,0,0,0,1,0,2,0,0,0,0,0
Ben Gibson 491,Burnley,6,DEF,1,0,0,1,0,3,0,0,0,0,0
Danny Williams 204,Huddersfield,6,MID,0,0,1,1,0,1,0,0,0,0,0
Gary Madine 109,Cardiff,5,FWD,0,0,0,0,0,3,0,0,0,0,0
Mason Holgate 160,Everton,5,DEF,0,0,0,1,0,9,0,0,0,0,0
Tyrone Mings 30,Bournemouth,5,DEF,0,0,0,0,0,4,0,0,0,0,0
Michel Vorm 352,Spurs,5,GK,0,0,0,0,0,4,0,0,0,9,1
Ramadan Sobhi 207,Huddersfield,4,MID,0,0,0,0,0,2,0,0,0,0,0
Denis Suárez 586,Arsenal,4,MID,0,0,0,0,0,1,0,0,0,0,0
Joseph Willock 566,Arsenal,4,MID,0,0,1,0,0,1,0,0,0,0,0
Mason Greenwood 608,Man Utd,4,FWD,0,0,0,0,0,2,0,0,0,0,0
Jermain Defoe 46,Bournemouth,4,FWD,0,0,0,0,0,2,0,0,0,0,0
Carl Jenkinson 581,Arsenal,4,DEF,0,0,0,0,0,3,0,0,0,0,0
Bakary Sako 148,Crystal Palace,4,MID,0,0,0,0,0,2,0,0,0,0,0
Alberto Moreno 240,Liverpool,4,DEF,0,0,0,0,0,2,0,0,0,0,0
Georges-Kévin Nkoudou 497,Spurs,4,MID,0,1,0,0,0,0,0,0,0,0,0
Ibrahima Cissé 521,Fulham,4,MID,0,0,0,0,0,4,0,0,0,0,0
Sam Gallagher 574,Southampton,4,FWD,0,0,0,0,0,1,0,0,0,0,0
Callum Slattery 570,Southampton,4,MID,0,0,0,0,0,1,0,0,0,0,0
Adrien Sebastian Perruchet Silva 231,Leicester,3,MID,0,0,0,0,0,1,0,0,0,0,0
Konstantinos Mavropanos 10,Arsenal,3,DEF,0,0,0,1,0,1,0,0,0,0,0
Miguel Britos 379,Watford,3,DEF,0,0,0,0,0,5,0,0,0,0,0
Christian Fuchs 216,Leicester,3,DEF,0,0,0,0,0,5,0,0,0,0,0
Rhys Healey 573,Cardiff,3,FWD,0,0,0,0,0,1,0,0,0,0,0
Vincent Janssen 614,Spurs,3,FWD,0,0,0,0,0,0,0,0,0,0,0
Aaron Rowe 607,Huddersfield,2,MID,0,0,0,0,0,1,0,0,0,0,0
Ashley Darel Jazz Richards 96,Cardiff,2,DEF,0,0,0,0,0,4,0,0,0,0,0
Angel Gomes 568,Man Utd,2,MID,0,0,0,0,0,1,0,0,0,0,0
Sam Surridge 599,Bournemouth,2,FWD,0,0,0,0,0,0,0,0,0,0,0
Abdelhamid Sabiri 205,Huddersfield,2,MID,0,0,0,0,0,3,0,0,0,0,0
Ben Johnson 605,West Ham,2,DEF,0,0,0,0,0,1,0,0,0,0,0
Victor Moses 117,Chelsea,2,DEF,0,0,0,0,0,1,0,0,0,0,0
Alex Oxlade-Chamberlain 248,Liverpool,2,MID,0,0,0,0,0,0,0,0,0,0,0
Collin Quaner 209,Huddersfield,2,FWD,0,0,0,0,0,2,0,0,0,0,0
Tahith Chong 603,Man Utd,2,MID,0,0,0,0,0,1,0,0,0,0,0
Çaglar Söyüncü 515,Leicester,2,DEF,0,0,0,0,0,1,0,0,0,0,0
Marc Navarro 385,Watford,2,DEF,0,0,0,0,0,3,0,0,0,0,0
Joel Coleman 598,Huddersfield,2,GK,0,0,0,0,0,1,0,0,0,2,0
Loïc Damour 104,Cardiff,2,MID,0,0,0,0,0,2,0,0,0,0,0
Harvey Elliott 610,Fulham,2,MID,0,0,0,0,0,1,0,0,0,0,0
Marcos Rojo 287,Man Utd,2,DEF,0,0,0,2,0,5,1,0,0,0,0
Fraser Forster 329,Southampton,2,GK,0,0,0,0,0,3,0,0,0,3,0
Matthew Daly 606,Huddersfield,2,MID,0,0,0,0,0,1,0,0,0,0,0
Gary Cahill 114,Chelsea,2,DEF,0,0,0,0,0,0,0,0,0,0,0
Tyreke Johnson 562,Southampton,1,MID,0,0,0,0,0,0,0,0,0,0,0
Bukayo Saka 563,Arsenal,1,MID,0,0,0,0,0,0,0,0,0,0,0
Alexandre Nascimento Costa Silva 560,West Ham,1,FWD,0,0,0,0,0,0,0,0,0,0,0
Fousseni Diabaté 232,Leicester,1,MID,0,0,0,0,0,1,0,0,0,0,0
Luke Amos 523,Spurs,1,MID,0,0,0,0,0,0,0,0,0,0,0
Max Kilman 567,Wolves,1,DEF,0,0,0,0,0,0,0,0,0,0,0
Emerson Hyndman 41,Bournemouth,1,MID,0,0,0,0,0,2,0,0,0,0,0
Luke Dreher 618,Crystal Palace,1,MID,0,0,0,0,0,0,0,0,0,0,0
Ben Wilmot 544,Watford,1,DEF,0,0,0,0,0,2,0,0,0,0,0
Sebastian Prödl 377,Watford,1,DEF,0,0,0,0,0,0,0,0,0,0,0
James McCarthy 166,Everton,1,MID,0,0,0,0,0,0,0,0,0,0,0
James Garner 602,Man Utd,1,MID,0,0,0,0,0,0,0,0,0,0,0
Antonio Barreca 588,Newcastle,1,DEF,0,0,0,0,0,0,0,0,0,0,0
Lazar Markovic 594,Fulham,1,MID,0,0,0,0,0,1,0,0,0,0,0
Stefano Okaka 397,Watford,1,FWD,0,0,0,1,0,1,0,0,0,0,0
Kayne Ramsay 565,Southampton,1,DEF,0,0,0,0,0,3,0,0,0,0,0
Rafael Camacho 557,Liverpool,1,MID,0,0,0,0,0,1,0,0,0,0,0
Demeaco Duhaney 601,Huddersfield,1,DEF,0,0,0,0,0,0,0,0,0,0,0
Pape Souaré 443,Crystal Palace,1,DEF,0,0,0,0,0,0,0,0,0,0,0
Julian Speroni 136,Crystal Palace,1,GK,0,0,0,0,0,4,0,0,0,5,0
Will Norris 422,Wolves,1,GK,0,0,0,0,0,0,0,0,0,0,0
Yohan Benalouane 218,Leicester,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Younes Kaboul 375,Watford,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Kazaiah Sterling 578,Spurs,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Thibaut Courtois 111,Chelsea,0,GK,0,0,0,0,0,0,0,0,0,0,0
Tiemoué Bakayoko 129,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Kortney Hause 525,Wolves,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Timothy Eyoma 561,Spurs,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Jaroslaw Jach 442,Crystal Palace,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Jamie Sterry 530,Newcastle,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Jayson Molumby 617,Brighton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Jason Steele 439,Brighton,0,GK,0,0,0,0,0,0,0,0,0,0,0
Tammy Abraham 496,Chelsea,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Abd-Al-Ali Morakinyo Olaposi Koiki 564,Burnley,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Lucas Perri 584,Crystal Palace,0,GK,0,0,0,0,0,0,0,0,0,0,0
Maarten Stekelenburg 155,Everton,0,GK,0,0,0,0,0,0,0,0,0,0,0
Anthony Driscoll-Glennon 615,Burnley,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Sullay Kaikai 477,Crystal Palace,0,MID,0,0,0,0,0,0,0,0,0,0,0
Anthony Pilkington 103,Cardiff,0,MID,0,0,0,0,0,0,0,0,0,0,0
Zech Medley 546,Arsenal,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Zeze Steven Sessegnon 541,Fulham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Marc Pugh 34,Bournemouth,0,MID,0,0,0,0,0,0,0,0,0,0,0
Jairo Riedewald 144,Crystal Palace,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Jerome Sinclair 398,Watford,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Anders Lindegaard 485,Burnley,0,GK,0,0,0,0,0,0,0,0,0,0,0
Adrián San Miguel del Castillo 399,West Ham,0,GK,0,0,0,0,0,0,0,0,0,0,0
Joe Tupper 576,Crystal Palace,0,GK,0,0,0,0,0,0,0,0,0,0,0
Jordan Hugill 420,West Ham,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Kyle Taylor 600,Bournemouth,0,MID,0,0,0,0,0,0,0,0,0,0,0
Jonathan Walters 81,Burnley,0,MID,0,0,0,0,0,0,0,0,0,0,0
Addji Keaninkin Marc-Israel Guehi 624,Chelsea,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Alex Smithies 89,Cardiff,0,GK,0,0,0,0,0,0,0,0,0,0,0
Kieran Dowell 528,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Lee Grant 520,Man Utd,0,GK,0,0,0,0,0,0,0,0,0,0,0
Viktor Gyokeres 551,Brighton,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Kevin Mirallas 469,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Lewis Cass 623,Newcastle,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Alfie Jones 595,Southampton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Loris Karius 238,Liverpool,0,GK,0,0,0,0,0,0,0,0,0,0,0
Tom Ince 203,Huddersfield,0,MID,0,0,0,0,0,0,0,0,0,0,0
Josh Benson 583,Burnley,0,MID,0,0,0,0,0,0,0,0,0,0,0
Winston Reid 401,West Ham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Tyias Browning 532,Everton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Josh Knight 558,Leicester,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Alfie Whiteman 538,Spurs,0,GK,0,0,0,0,0,0,0,0,0,0,0
Luca De La Torre 621,Fulham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Adalberto Peñaranda 554,Watford,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Joe Powell 547,West Ham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Yannick Bolasie 165,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Kelland Watts 622,Newcastle,0,MID,0,0,0,0,0,0,0,0,0,0,0
Tomer Hemed 63,Brighton,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Davy Klaassen 171,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Barry Douglas 424,Wolves,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Arijanet Muric 529,Man City,0,GK,0,0,0,0,0,0,0,0,0,0,0
Edimilson Fernandes 416,West Ham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Chancel Mbemba 316,Newcastle,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Ethan Ampadu 130,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Emiliano Martínez 542,Arsenal,0,GK,0,0,0,0,0,0,0,0,0,0,0
Emile Smith-Rowe 545,Arsenal,0,MID,0,0,0,0,0,0,0,0,0,0,0
Roderick Jefferson Gonçalves Miranda 429,Wolves,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Claudio Bravo 261,Man City,0,GK,0,0,0,0,0,0,0,0,0,0,0
Nahki Wells 86,Burnley,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Robert Elliot 307,Newcastle,0,GK,0,0,0,0,0,0,0,0,0,0,0
Conor Coventry 548,West Ham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Nathan Holland 611,West Ham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Eldin Jakupovic 214,Leicester,0,GK,0,0,0,0,0,0,0,0,0,0,0
Cuco Martina 163,Everton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Curtis Jones 597,Liverpool,0,MID,0,0,0,0,0,0,0,0,0,0,0
Daley Blind 290,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Reiss Nelson 19,Arsenal,0,MID,0,0,0,0,0,0,0,0,0,0,0
Ezequiel Schelotto 53,Brighton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Reece Oxford 407,West Ham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Dan Burn 582,Brighton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Dwight Gayle 325,Newcastle,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Nick Pope 68,Burnley,0,GK,0,0,0,0,0,0,0,0,0,0,0
Nikola Tavares 619,Crystal Palace,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Ragnar Klavan 244,Liverpool,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Rafa Mir 449,Wolves,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Nikola Vlasic 173,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Pontus Dahlberg 374,Watford,0,GK,0,0,0,0,0,0,0,0,0,0,0
Daniel Drinkwater 128,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Danny Batth 428,Wolves,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Philippe Sandler 604,Man City,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Nnamdi Ofoborh 613,Bournemouth,0,MID,0,0,0,0,0,0,0,0,0,0,0
Omar Bogle 108,Cardiff,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Rui Pedro da Rocha Fonte 188,Fulham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Ryan John Giles 555,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0
Markus Suttner 52,Brighton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Scott Malone 196,Huddersfield,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Ashley Williams 159,Everton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Sofiane Boufal 341,Southampton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Simon Mignolet 237,Liverpool,0,GK,0,0,0,0,0,0,0,0,0,0,0
Heurelho Gomes 373,Watford,0,GK,0,0,0,0,0,0,0,0,0,0,0
Karl Darlow 308,Newcastle,0,GK,0,0,0,0,0,0,0,0,0,0,0
Marvin Zeegelaar 384,Watford,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Guido Carrillo 350,Southampton,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Sergio Romero 283,Man Utd,0,GK,0,0,0,0,0,0,0,0,0,0,0
Matt Butcher 620,Bournemouth,0,MID,0,0,0,0,0,0,0,0,0,0,0
Ben White 559,Brighton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Greg Halford 97,Cardiff,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Matthew Connolly 93,Cardiff,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Beni Baningime 174,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Brahim Diaz 278,Man City,0,MID,0,0,0,0,0,0,0,0,0,0,0
George Marsh 612,Spurs,0,MID,0,0,0,0,0,0,0,0,0,0,0
Mikel Merino 322,Newcastle,0,MID,0,0,0,0,0,0,0,0,0,0,0
Sandro Ramírez 470,Everton,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Matty James 229,Leicester,0,MID,0,0,0,0,0,0,0,0,0,0,0
Sam Woods 609,Crystal Palace,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Brian Murphy 537,Cardiff,0,GK,0,0,0,0,0,0,0,0,0,0,0
Sam McQueen 334,Southampton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
